book_id,title,author,genre,language,summary,complexity_score
5383,Mencari Saranjana,Gusti Gina,Fiction|Horor,id,"Keberadaanya diyakini ada, jelas terlihat bagi mereka yang katanya' beruntung. Tempat ini masih diselimuti oleh seribu misteri dan tanda tanya. Rumor yang semakin liar justru semakin menambah penikmatnya yang kian penasaran. Dan, ini adalah perjalanan untuk kali pertamanya mencari jawaban tentang sebuah kota gaib di kampung halamanku di tanah Kalimantan, kota tak kasat mata itu bernama Saranjana. Perjalanan ini dimulai pada 2015, saat aku masih menjabat sebagai duta wisata tingkat kota. Kala itu setiap tahunnya, semua kabupaten dan kota di Kalimantan Selatan akan menghadiri kegiatan festival budaya di kabupaten Kotabaru, sebuah pulau terpisah dari pulau besar Kalimantan. Hari itu, perjalanan penuh dengan rasa antusias rombongan wisata dari Banjarbaru, dan di sanalah kali pertama aku mendengar tentang Saranjana. Layaknya dongeng, kisah sebuah kota dengan peradaban maju dari dunia saat ini ternyata ada di tempat yang kami tuju. Konon katanya, ada banyak orang yang sudah melihat hingga pindah, atau sekadar berkunjung ke Saranjana. Belum lagi cerita seringnya kegiatan manusia alias penduduk nyata di Kotabaru yang sering bersinggungan dengan mereka, orang Saranjana. Mereka suka keramaian, suka berinteraksi, dan suka berbelanja di dunia manusia. Cerita yang disampaikan oleh salah satu temanku di dalam mobil saat itu membuat gelak tawa di antara kami. Bagiku sendiri cerita definisi Saranjana terdengar begitu fantasi, apalagi saat itu aku sedang berusaha untuk merasionalkan diri dari hal-hal gaib yang sempat membuatku nyaris gila. Denial, tentu saja.",
5384,Malam Seribu Jahanam,Intan Paramaditha,Fiction|Horor,id,"Ini dongeng tiga dara. Bukankah selalu saja tentang mereka, sebab siapa yang tak kenal cerita rumah, keluarga, kita. Tapi ini juga dongeng yang tak kau minta, tentang yang tak terlihat, tak terdengar, terlupa. Di tahun 1991, Hajjah Victoria binti Haji Tjek Sun meramal ketiga cucunya: satu cucu berkelana, satu menjaga, dan satu lagi menjadi pengantin. Ketika salah seorang berkhianat, dara yang tersisa terperangkap dan menoleh ke belakang, menelusuri dapur berisi kuali-kuali raksasa dan sumur terlarang di Rumah Victoria (kata orang jalan menuju rumah Nenek tak berujung), berhadapan dengan rahasia dan mimpi-mimpi yang macet di tengah jalan. Saat perjalanan dan kitab suci tidak lagi memberi perlindungan, dara yang lain hadir. Ia tak diundang dan menuntut penjelasan. Malam Seribu Jahanam adalah novel kedua dari Intan Paramaditha. Mengolah kisah-kisah Islami dan mitos nusantara, novel ini merupakan dongeng gelap tentang sesal, malu, dan hantu—sebuah renungan tentang praktik beragama, retakan dan reruntuhan kelas menengah, serta rapuhnya persaudaraan.",
5385,Gentayangan,Guntur Alam,Fiction|Horor,id,"Lewat cerita-cerita pendek yang dikisahkan oleh sang tokoh utama, kita diajak untuk mengingat kembali bermacam cerita mistis yang pernah menjadi urban legend di Indonesia. Mulai dari misteri Pocong Sumi yang menghantui kediamannya sendiri, hantu berkebaya encim di Jembatan Ancol, penampakan mistis di Jeruk Purut, hingga misteri yang membayangi di Rumah Pondok Indah. Kisah-kisah dalam Gentayangan akan membuatmu merasa seolah sedang berkumpul bersama teman-teman sembari mendengarkan kisah seram, membuatmu membayangkan seperti apa rasanya “dikerjai” oleh sesuatu yang tak kasatmata.",
5386,Berdansa Dengan Kematian,Acek Rudy,Fiction|Horor,id,"Arundaya Gayatri. Kapan pun ia dilahirkan, iblis akan terus membayangi, membujuk, dan menerornya. Dan, di mana pun si anak terkutuk itu mati, Zasil akan terus mengikuti. Dengan dalih dendam masa lalu yang tak berkesudahan. “Engkau adalah penghuni kerajaan ini, Arun. Engkau adalah Ratu bagiku, Lakukanlah segera tugasmu. Bunuh mereka! Para pendosa dan penoda Kawurungan."" Akankah kali ini gadis yang terlahir di bulan kembar itu bisa melepaskan diri dari takdir buruk yang terus mengejarnya? Akankah tim pemburu misteri berhasil menjalankan misi mereka? Atau---jangan-jangan salah satu dari mereka adalah si iblis itu sendiri. Arundaya Gayatri, seorang gadis remaja `terkutuk` yang lahir di Kawurungan, sebuah desa terpencil dan terkucil. Ia tidak pernah tenang menjalani kehidupannya di masa lalu dan masa sekarang karena gangguan sosok makhluk gaib yang selalu menganggap dirinya adalah sang Permaisuri. Basuki Wahyono, Kepala Desa Kawurungan yang ingin membuat perubahan drastis bagi desanya. Ia dibantu oleh tim ‘Pemburu Hantu’ - Tomi Kantaka, mantan jurnalis yang skeptis terhadap pandangan spiritualisme masyarakat. Lintang Ayu, seorang psikolog yang terlahir sebagai anak indigo. Felix Sitorus, seorang arkeolog dan juga sosiolog yang mengagungkan moralitas dan kejujuran, dan Olfa, gadis manis periang yang tidak berdaya ketika dihadapkan pada dua pilihan. Antara menjadi budak iblis atau mati. Maandy Verhalen de Zon, seorang wanita karir yang diteror oleh kutukan buku misterius. Maandy ingin memecahkan misteri buku itu, buku yang membuatnya harus mengalami kejadian-kejadian aneh dan terlibat dalam lingkaran persekutuan iblis.",
5387,Agharna,Saniyyah Putri Salsabila Said,Fiction|Horor,id,"Seorang anak kecil yang diperkirakan berusia lima tahun ditemukan tewas di permukiman warga. Kondisi kematiannya sangat mengenaskan. Tangannya terpisah, mata kanannya robek, dan bagian kakinya hampir putus. Seseorang menduga ini perbuatan preman yang mabuk. Namun, beberapa beranggapan ini ulah orang gila. Polisi masih mengusut kasus ini sampai tuntas untuk menemukan siapa pelaku sebenarnya. Orangtua korban menangis histeris dan mengutuk siapa pun pelaku pembunuhan anaknya agar segera ditangkap dan diberikan hukuman yang setimpal. Berita tentang kematian tragis seorang anak kecil ramai disiarkan oleh hampir seluruh stasiun TV. Sembari menonton siaran berita itu, seseorang menuangkan wine pada gelasnya dan bersiul merdu. ""Anak kecil itu memang seharusnya pergi dengan cepat. Dia tidak pantas hidup begitu lama karena orangtuanya hanya menyiksanya. Sayang banget, gue lupa video-in teriakan anak kecil itu."" Dia tertawa sendiri di dalam apartemen yang gelap di tengah-tengah kota Jakarta. Laki-laki itu masuk ke suatu ruangan, tersenyum senang melihat potret besar yang digantung di dinding. Dirinya berdiri dalam pakaian serba hitam bersama koleksi yang berjejeran di belakangnya. Namanya terukir dalam tinta merah di pojok pigura. Perlahan, dia mendekati sebuah lemari, memasukkan sesuatu ke dalam toples kosong, dan meletakkannya kembali di sana. Ada lima hal yang paling dia suka di dunia ini. Dia menyukai aroma darah. Dia menyukai aroma hujan. Dia menyukai teriakan kesakitan. Dia menyukai anak kecil. Terakhir, dia menyukai wanita.",
5388,Tarian Canting,Risa Saraswati,Fiction|Horor,id,"Separuh belikat, terluka gelatik duka. Menggentas kelopak, angkara mengabur senja. Aku menulisnya beberapa tahun lalu, dengan air mata membasahi setiap tulisan di atas kertas buku lirik milikku. Seperti sebuah canting tatkala membatik, pena di jemariku meliuk membentuk kata-kata yang mewakili perasaannya. Sudah lama kututup pintu itu, bahkan kupastikan untuk menguncinya rapat-rapat. Namun rasa menggelitik di dalam benak ini terus memaksaku untuk menghampiri, membuka satu per satu kuncinya, dan membuka pintu lebar-lebar. Nama yang begitu indah, dari sosok paling rapuh yang pernah kutemui. Setiap langkahnya menimbulkan tanya, setiap geraknya menimbulkan rasa ingin tahu yang begitu besar, mengapa kamu begini? Bertahun-tahun aku berusaha mengumpulkan potongan demi potongan kisah tentangnya, kusimpan di dalam kepala, merangkainya diam-diam. Kali ini aku tak ingin berdiam diri, membiarkannya menjadi memori yang kian lama kian terlupa. Ada rasa takut saat kembali mengingatnya, takut kejadian yang dulu kualami bersamanya kembali terulang. Pertemuan pertama kami menimbulkan kesan, yang masih menghantui hingga saat ini. Sebuah gedung kesenian menjadi saksinya, beserta deretan kursi kursi penonton yang menyaksikan betapa buruk kesan pertama itu untukku. Dia muncul dalam kegelapan, menyapa dengan seringai di wajahnya. Tatapannya hampa, kesedihan terekam jelas di dalamnya. Takut? Jelas, aku takut. Hal yang sangat manusiawi bahkan untukku yang terbiasa berinteraksi dengan mereka.",
5389,Kondensasi,Poppy D. Chusfani,Fiction|Horor,id,"Kemampuan Aislin menyerap berbagai emosi dari orang lain mengharuskan dia mendirikan tembok dalam hatinya agar tidak terpengaruh. Itu sebabnya Aislin jengkel sekali ketika atasannya menyuruhnya dan empat orang lain menyepi ke pulau pribadi agar pekerjaan mereka menulis naskah lekas selesai. Terlebih lagi, bukan hanya terjangan emosi rekan-rekannya yang membuat Aislin kewalahan. Sesuatu yang jahat bangkit di pulau itu dan mengusik mereka. Komunikasi ke dunia luar terputus, kabut menelan pulau, halusinasi akan ketakutan terbesar mereka memorak-porandakan benak. Di tengah tabrakan emosi dan teror yang mencekik, Aislin tidak tahu apakah kewarasannya bisa bertahan.",
5390,Kisah Hantu-Hantu di Nusantara,Ipnu R. Nugroho,Fiction|Horor,id,"Kalau cerita hantu hanya didominasi oleh hantu yang itu-itu saja pasti sangat membosankan dan tidak menarik. Ngeri sih ngeri. Siapa yang berani kalau udah berhadapan sama hantu-hantuan itu. Dalam buku ini, kamu akan berkenalan dengan lebih banyak lagi jenis hantu yang ada di seantero Nusantara ini dari ujung barat hingga ujung timur. Segala rupa segala cerita, buku ini akan menceritakan segalanya. Sebagai contoh, ada Hantu Banyu (Palembang), Geunteut (Hantu dari Aceh), Hantu Boneka Uci (Bandung), Hantu Harimau Putih (Riau), Hantu Pirau (Jambi), Genjer-Genjer (Gorontalo), Hantu Buyut (Babel), Kuntilanak (Lampung), Pocong, Hantu Nancy (Bandung), dan lain sebagainya. Gimana? Pasti baru pertama kali denger jenis hantu ini, bukan? Yuk, kenalan sama mereka.",
5391,Jangan Diklik#3: Surat untuk Hera,Gramedia Pustaka Utama,Fiction|Horor,id,"Ketika menyaksikan Safira bunuh diri tepat di hadapannya, Hera terpaku, sementara semua orang di sekitar mereka berusaha menyelamatkan sepupunya itu. Dibenaknya terus terngiang ucapan Sefira sebelum melompat dari jembatan ke sungai yang mengalir deras. Dia bilang, semua ini salah Hera---Safira bunuh diri karena Hera. Hera memutuskan pindah sekolah ke kota berbeda untuk melupakan kematian Safira. Awalnya usahanya membuahkan hasil, tetapi sejak SMS aneh masuk ke ponselnya dan otomatis menginstall sebuah aplikasi bernama Jangan Diklik, arwah Safira mendadak mulai menghantuinya---dan terus-menerus berusaha membunuhnya. Setelah berulang kali gagal membunuh Hera, arwah Safira mulai mengincar orang-orang di sekitar Hera, termasuk Max, si berandalan sekolah yang merupakan satu-satunya orang yang membela Hera ketika teman-temannya yang lain menyalahkan Hera atas semua kejadian aneh yang diperbuat Safira. Hera tidak ingin Max terluka gara-gara dirinya. Masalahnya, dia juga tidak tahu bagaimana mengembalikan arwah Safira ke tempat seharusnya…",
5392,Jangan Diklik#4: Sekala dan Hantu Tanpa Kepala,Lexie Xu,Fiction|Horor,id,"Hidup Sekala sudah cukup rumit dengan serangkaian masalah, mulai dari terpaksa pindah ke Bandung setelah ibunya menikah lagi, berada di kelas yang sama dengan Fabian si kakak tiri yang suka mem-bully, dihajar berandal sekolah yang menganggapnya tukang ngadu, hingga naksir Karin si cewek cantik gebetan Fabian. Kini, masalah hidup Sekala bertambah pelik. Pada hari ulang tahunnya yang ke-17, Sekala mendapat kado istimewa dari leluhurnya, yaitu kemampuan melihat makhluk tak kasatmata. Raphael, satu-satunya teman di sekolah barunya, menyarankan agar Sekala memanfaatkan kemampuan tersebut untuk membuat konten mistis, tetapi Sekala menolak. Para makhluk astral yang menampakkan diri membuat Sekala depresi. Sesosok hantu tanpa kepala terus muncul dan mengikuti ke mana pun Sekala pergi. Bukan hanya kemunculannya yang bertepatan dengan hilangnya Raphael, postur tubuh hantu tanpa kepala itu pun sangat mirip dengan Raphael. Sekala tak tahu harus meminta bantuan siapa. Sampai suatu ketika, aplikasi JanganDiklik terinstal secara misterius di ponselnya. Aplikasi itu memberinya petunjuk sekaligus teka-teki baru. Menguak misteri sekaligus membawa Sekala ke kegelapan yang sangat berbahaya. Ada banyak nyawa yang terancam. Salah satunya… nyawanya sendiri.",
5393,Jangan Diklik#1: Rahasia Ayu,Lexie Xu,Fiction|Horor,id,"Ayu Rembulan menjadi saksi kematian Leoni, teman sekelasnya yang bunuh diri tahun lalu. Pada hari ulang tahun kematian Leoni, Ayu menerima SMS aneh yang membuat sebuah aplikasi misterius bernama JanganDiklik terpasang di ponselnya. Melalui aplikasi itu, Ayu menemukan catatan harian Leoni yang menceritakan hari-hari terakhirnya sebelum meninggal. Sejak itu, kecelakaan demi kecelakaan tragis menghantui teman-teman yang dulu mencelakai Leoni. Orang-orang lain mengira semua itu kebetulan, tetapi Ayu tahu hantu Leoni-lah yang sedang membalaskan dendamnya. Tak seorang pun percaya padanya, kecuali Rex, cowok jahat yang sudah menindas dan mempermalukan Ayu selama setahun ini. Bersama-sama mereka berusaha menyelamatkan teman-teman mereka… juga diri mereka sendiri.",
5394,Jangan Diklik#2: Ketika Sukma Terjaga,Lexie Xu,Fiction|Horor,id,"Renata Marinka mengalami amnesia akibat kecelakaan. Hidupnya kini bagaikan kepingan puzzle yang berserakan dan penuh misteri. Ia harus mencari tahu kenapa teman-teman sekelasnya dan semua anggota Klub Buku Adikarya membencinya, kenapa makhluk berjubah hitam dan bermata merah kerap muncul dan membuatnya tak berdaya, kenapa keluarganya semakin aneh dan mencurigakan, serta kenapa semua kejadian misterius itu pada akhirnya bermuara pada satu nama: Sukma. Dibantu Ramdan si ketua kelas, Rena berusaha menyusun kepingan puzzle itu. Namun, semua misteri tersebut terlalu gelap untuk diungkap. Sampai suatu malam, Rena menerima SMS aneh berisi tautan jangandiklik.net. Akankah Rena berhasil mengungkap semua misteri dalam hidupnya? Dan apakah Rena siap menerima kenyataan saat misteri tergelap itu benar-benar terungkap?",
5395,Sihir Perempuan,Intan Paramaditha,Fiction|Horor,id,"Sihir Perempuan adalah kumpulan dongeng tentang perempuan-perempuan yang tak patuh. Perempuan bisa menjadi apa saja: ibu, anak, pekerja teladan, hingga boneka porselen. Namun dalam buku yang menghadirkan 11 cerita pendek ini, peran-peran yang seharusnya nyaman diteror oleh lanskap kelam penuh hantu gentayangan, vampir, dan pembunuh. Di sinilah perempuan dan pengalamannya yang beriak dan berdarah terpintal dalam kegelapan. Dalam Sihir Perempuan, Intan Paramaditha mengolah genre horor, mitos, dan cerita-cerita lama dengan perspektif feminis. Buku ini meraih penghargaan 5 besar Khatulistiwa Literary Award (Kusala Sastra Khatulistiwa) di tahun 2005. Sebagian cerpen dalam Sihir Perempuan diterjemahkan ke dalam bahasa Inggris oleh Stephen J. Epstein dan pada tahun 2018 terbit dalam buku Apple and Knife di Australia (Brow Books) dan Inggris (Harvill Secker/ Penguin Random House).",
5396,Sang Dewi Iblis,Richard Marsh,Fiction|Horor,id,"Sepulang bermain kartu bersama Edwin Lawrence setelah kalah banyak hingga berutang, John Ferguson mengalami kejadian mencengangkan. Di dalam mimpi—yang begitu nyata—Ferguson berjalan menuju kamar Edwin Lawrence, membuka pintu, kemudian menyaksikan sesosok makhluk berjubah sedang menyerang si pemilik kamar secara merawak rambang tanpa ampun hingga korban tak bergerak sama sekali. Takut akan terlibat bahkan dicurigai polisi, Ferguson memilih kembali ke kamarnya. Setelah itu, dia pun terjaga. Tidak sampai di situ, tiba-tiba seorang perempuan berjubah masuk dari jendela kamarnya. Jubahnya berlumuran darah. Jubah serupa yang dilihatnya dikenakan oleh sosok yang menyerang Edwin Lawrence. Mungkinkah dia si pembunuh? Tapi mengapa perempuan ini justru tidak ingat apa-apa, bahkan namanya sendiri? Apakah dia berpura-pura?",
5397,Lonceng Sang Pelayan,Edith Wharton,Fiction|Horor,id,"Antologi cerita pendek yang ditulis oleh Edith Wharton mulai dari tahun 1909 hingga 1937 ini berisi beberapa kisah supernatural yang membuat bulu kuduk berdiri dari waktu ke waktu sekaligus mengusik rasa penasaran tentang fenomena kemunculan sosok roh serta hantu tersebut dan bagaimana semua itu akan berakhir. Hantu-hantu itu mendatangi mereka yang pernah memiliki kekuatan untuk mengubah hal-hal menjadi lebih baik tetapi tidak melakukannya, dan mengunjungi orang hidup tidak hanya sebagai teguran atas dosa-dosa masa lalu, tetapi juga sebagai nasihat halus untuk memperbaiki sisa kehidupan yang akan dijalani. Setiap cerita berhubungan dengan tema tertentu yang umum dalam hidup kita; kecemburuan, keserakahan, kesepian, serta hal lain yang terasa lebih gelap, bahkan lebih mengerikan dari hantu itu sendiri! Nyaris seminggu berlalu di Brympton sebelum aku bertemu Tuan. Kabarnya dia akan pulang pada suatu sore, dan terjadi perubahan di sepenjuru rumah. Jelas sekali para pelayan tidak menyukai Tuan, Mrs. Blinder ekstra hatihati dalam menyiapkan makan malam hari itu, tapi dia membentak pelayan dapur dengan cara yang tidak seperti biasanya; dan Mr. Wace, sang kepala pelayan, seorang pria serius dan bicaranya pelan, mengerjakan tugasnya seolah olah dia sedang bersiap untuk pemakaman. Mr. Wace seorang pembaca Alkitab, dan dia hafal ayat-ayat indah untuk dikatakan; tapi hari itu dia menggunakan bahasa yang begitu buruk hingga aku nyaris meninggalkan meja, ketika dia mengatakan bahwa itu kutipan dari Surat Yesaya; dan aku memperhatikan bahwa setiap kali Tuan datang, Mr. Wace jadi menyukai para nabi. Sekitar pukul tujuh, Agnes memanggilku ke kamar Nyonya; dan di sanalah aku bertemu Mr. Brympton. Dia berdiri di dekat perapian; seorang pria besar berkulit terang dan berleher tebal, dengan wajah merah dan sepasang mata biru yang terkesan jahat: tipe pria yang mungkin dianggap tampan oleh seseorang yang masih muda dan bodoh, seseorang yang mungkin akan membayar mahal karena beranggapan begitu. Dia bergerak ketika aku memasuki ruangan, dan menatapku sekilas. Aku paham arti tatapannya, karena sudah mengalaminya sekali dua kali di tempat-tempat kerjaku sebelumnya.",
5398,Kumpulan Kisah Hantu & Legenda Horor Korea,Karina T.W.,Fiction|Horor,id,"Siapa yang tak kenal Korea Selatan, negriku yang ditaburi binar para bintang Hallyu? Dibalik gemerlap artis-artisnya yang menciptakan era baru di dunia, Korea Selatan ternyata menyimpan segudang misteri dan cerita-cerita horor yang berkembang di kalangan masyarakatnya. Sebagian masyarakat Korea Selatan rupanya masih percaya dengan keberadaan makhluk tak kasat mata, seperti hantu, monster, siluman, legenda, dan mitos. Tentu saja, kepercayaan masyarakat Korea akan hal itu memunculkan segudang cerita horor yang cukup populer. Siapa yang tak kenal Korea Selatan, negriku yang ditaburi binar para bintang Hallyu? Dibalik gemerlap artis-artisnya yang menciptakan era baru di dunia, Korea Selatan ternyata menyimpan segudang misteri dan cerita-cerita horor yang berkembang di kalangan masyarakatnya. Sebagian masyarakat Korea Selatan rupanya masih percaya dengan keberadaan makhluk tak kasat mata, seperti hantu, monster, siluman, legenda, dan mitos. Tentu saja, kepercayaan masyarakat Korea akan hal itu memunculkan segudang cerita horor yang cukup populer. Daftar Isi Misteri Kosmetik Wijen Patung Yoo Kwan Sun Hantu Kacamata Hitam (Jayuro) Asrama Wanita Berhantu Apartemen Bongcheon Dong Hantu di Stasiun Ok Su Arwah Keluarga yang Sudah Meninggal Hantu perawan (Cheonyeo Gwishin) Gadis Bermasker Merah (Red Mask) Hantu Kamar Mandi (Cheukshin) Taksi Pencuri Organ Tubuh Foto Gadis Berhitung Masker Kecoa Munshin Dalgyal Gwishin Gumiho Samjok O Mul Gwishin Dokkaebi Jeoseung Saja Rumah Sakit Jiwa Gonjiam Kisah Arang Gelang Merah Yong Ma Land Rumah Yeongdeok Kisah Kakak Beradik Lady In White Elevator Berdarah Mr. Cuckoo Taksi Taksi Kuning Pegunungan Taebaek Pesawat Berhantu SMA di Gyeongju University Of Seoul Pulau Jeju Sungai Han Daftar Pustaka Profil Penulis",
5399,Hilang dalam Dekapan Semeru,Fajar Aditya,Fiction|Horor,id,"Harapan semua pendaki, terlebih mereka yang masih pemula, adalah bisa sampai puncak gunung dengan selamat. Lelah selama perjalanan sirna seketika, tergantikan oleh setiap inchi keindahan alam ciptaan Tuhan yang bisa dilihat dari ketinggian. Apa-apa saja yang terlihat di bawah sana menjadi terasa sangat kecil. Namun, siapa yang menduga bahwa niat awal mendaki gunung malah tersesat dan menjelajahi kehidupan dari dunia lain? Seperti itulah yang dialami oleh hampir semua tokoh utama dalam buku kumpulan cerita Hilang dalam Dekapan Semeru yang diterbitkan penerbit Elex Media Komputindo. Sinopsis INI SIAPA YANG MASUK? JANGAN MAIN-MAIN! GUE NGGAK PERCAYA KALO TEMEN GUE UDAH NGGAK ADA!” Sosok jelangkung itu lantas menulis, INI SAYA, DARIS. Arif semakin terkejut atas jawaban tersebut. Dia pun maju. Perasaannya campur aduk antara takut, khawatir, dan sedih, seakan tak terima kalau yang datang pada jelangkung tersebut adalah Bang Daing. Saking emosinya, Arif kembali bertanya. “Kalau ini beneran lo, Bang, tolong jawab satu pertanyaan gue. Lo terakhir pake baju apaan?” Jelangkung itu kemudian menuliskan jawaban yang membuat tubuh Arif seketika luruh. Inilah jawaban atas pencarian yang dilakukan tim selama berminggu-minggu. Arif masih tertegun di tempat, sama sekali tidak menyangka bahwa pendakian ke Semeru akan menjadi perjalanan terakhirnya bersama sahabatnya. Detail Penulis Fajar Aditya Jumlah Halaman 224 Penerbit Elex Media Komputindo Tanggal Terbit 1 Jul 2022 Format Soft Cover Berat 0.17 kg ISBN 9786230032967 Lebar 12.5 cm Bahasa Indonesia Panjang 19.5cm",
5400,Sihir Mesir di Tanah Jawa,@kisahtanahjawa,Fiction|Horor,id,"Kesaksian pribumi yang melarikan diri dari proyek pembangunan Jalan Raya Pos itu didengar oleh salah seorang eks prajurit VOC. Konon, prajurit itu tahu, bahwa kejadian mengerikan itu akibat ulah dari seorang tentara Belanda dengan sepengetahuan Daendels yang membawa kitab sihir dari Mesir ke Pulau Jawa. Setelah Pertempuran Sungai Nil 1798, Prancis terus berusaha untuk memperluas wilayahnya, termasuk Belanda. Louis Napoleon pun menunjuk Herman Willem Daendels untuk menjadi Gubernur Jenderal Hindia. Daendels tiba di Jawa pada tahun 1808 dan melakukan banyak perubahan radikal. Banyak raja daerah yang menolak kebijakannya. Akibatnya, bagi mereka yang menentang, malapetaka hadir. Salah satunya Keraton Surosowan di Banten pun turut dihancurkan oleh Daendels. Apa kekuatan besar Daendels itu terkait dengan hadirnya metafisika yang ada di sekelilingnya? Buku “Sihir Mesir di Tanah Jawa” menyajikan cerita fiksi ilmiah, dengan berbagai fakta masa lalu Mesir, Eropa, dan Jawa pada awal Daendels hadir di tanah Jawa. Kitab Black Pullet, Freemason, Kanuragan, Macan Putih, Tumbal, dan cerita-cerita dari masa lalu lainnya telah membentuk peradaban. Sebuah upaya untuk mengenal lebih dekat lagi masa lalu untuk cerita masa depan yang lebih baik lagi. Tentang Buku: Judul: Sihir Mesir Di Tanah Jawa Penulis: Kisah Tanah Jawa Penerbit: Gagas Media Tanggal Terbit: 20 Mei 2022 ISBN: 9789797809874 Jumlah Halaman: 264 halaman Berat: 0,205 kg Lebar: 13 cm Panjang: 19 cm",
5401,Arwah,Jounatan & Guntur Alam,Fiction|Horor,id,"“Serius, elu mau kerja part time di Diskotik Lipstik?” Jounatan mengangguk. “Tapi diskotek itu serem, Jou. Ada hantunya.” Jou tak percaya hantu, dan dia sangat membutuhkan pekerjaan paruh waktu. Tapi adiknya mengatakan kalau sejak malam itu, selalu ada satu sosok tak kasat mata yang mengikuti Jou ketika pulang ke rumah. Tak butuh waktu lama bagi Jou untuk menyadari bahwa kedatangannya dan teman-temannya ke diskotek terkutuk itu telah membangkitkan arwah penasaran yang haus darah. Mereka terseret ke sebuah tragedi yang telah lama tersimpan rapat. Sang arwah ingin mereka semua tahu bahwa yang mati tak pernah benar-benar mati! Selain kisah seram yang mengangkat unsur budaya Indonesia dan sentuhan mistis khas adat suku tertentu, aku juga suka: URBAN LEGEND! cerita tentang misteri yang melingkupi suatu tempat tertentu, desas-desus ganjil akan suatu pantangan atau kelakuan, teka-teki yang sukar dipecahkan oleh logika semata, hmm... bikin merinding dan ketagihan. Arwah adalah novel bertemakan kisah horor Urban Legend yang tidak sengaja kutemukan saat berputar-putar di Gramedia Digital. Selalu butuh asupan adrenalin setelah menyelesaikan bacaan yang manis-manis. Novel ini bercerita tentang Jounatan (entah kenapa nama karakter utama dan penulisnya dibuat sama), seorang siswa SMA yang memutuskan bekerja paruh waktu di sebuah diskotik milik keluarga temannya, sebagai office boy. Masalah demi masalah, juga pengalaman mengerikan dimulai dari sana. Usut punya usut, ternyata banyak desas desus mengatakan diskotek tersebut berhantu!",
5402,Cross The Line,Rlunight,Fiction|Kehidupan kota,id,"Berawal dari salah mengirim pesan, Gia Kahlani—seorang auditor dari Kantor Akuntan Publik (KAP) Tanuredja & Partners, budak korporat yang ingin menjalani kehidupan kantor tanpa banyak drama, mendadak harus berurusan dengan Reno, presdir dari perusahaan yang merekrutnya. Mereka menjadi dekat lewat kebetulan-kebetulan kecil. Sering bertemu karena urusan pekerjaan, membuat keduanya perlahan menemukan kenyamanan pada satu sama lain. Sayangnya, ada batas profesionalitas yang tidak boleh mereka lewati. Auditor dan kliennya dilarang memiliki hubungan pribadi demi tidak memengaruhi opini dalam laporan audit. Kemudian ke manakah mereka akan membawa pergi perasan yang tumbuh tanpa terkendali?",
5403,Di Balik Panggung (Backstage),Angie Ocampo,Fiction|Kehidupan kota,id,"Sebagai penyanyi, penulis lagu, dan model ternama, kehidupan Chelsea Cox penuh kemewahan dan sorotan. Dialah aktris muda terlaris dalam satu dekade terakhir dengan album terbanyak di Top 10 Billboard. Namun, dibalik gemerlap pesta dan ketenaran, Chelsea terjebak hubungan toksik dengan kekasihnya, Matthew, dan kecanduan zat terlarang yang makin menghancurkannya. Ketika mencapai titik terendahnya, Chelsea bertemu Isaac, pemain bisbol terkenal yang juga sedang berjuang melawan kecanduan alkohol. Pertemuan mereka menjadi titik balik kehidupan keduanya. Mereka saling membantu menemukan jalan kembali dan menerima realitas yang tidak selalu sesuai dengan apa yang kelihatan. Trigger warning: isu kesehatan mental dan penggunaan zat-zat adiktif.",
5404,Metamorfosis Cacing,Retni Sb,Fiction|Kehidupan kota,id,"Ryo merasa wajar dirinya petantang-petenteng. Wajahnya ganteng, mobilnya mahal, digilai banyak cewek cantik, dan punya privilese karena keluarganya terpandang. Dia terbiasa ada. Mau apa aja bisa. Namun, semuanya berubah ketika Ryo tak sengaja menabrak Reno (kakaknya) hingga tewas. Papa murka karena Reno anak kesayangan keluarga yang bertanggung jawab, berprestasi, dan bisa diandalkan. Ketika akhirnya peristiwa itu membawa Ryo ke balik jeruji besi, dia pasrah. Dia pantas dihukum. Dalam waktu singkat, hidup Ryo berubah 180 derajat. Kini dia tak ubahnya cacing, hewan melata yang bersarang di tanah. Hidupnya di bawah, jauh dari foya-foya. Apakah Ryo mampu menjalani kehidupan baru tanpa dukungan keluarga? Bisakah dia menemukan versi terbaru dirinya? Dan mampukah Ryo meyakinkan Awaru bahwa dirinya adalah laki-laki yang pantas dicintai oleh gadis itu? Selling point : Metamorfosis Cacing adalah kisah yang unik, karena menceritakan tokoh utamanya dari PoV lelaki. Tentang perjalanan hidup Ryo, dari begajulan hingga berubah menjadi pribadi yang lebih baik, bagaikan bermetamorfosis. Informasi tambahan: Penulis tinggal di Singkawang, Kalimantan Barat. Jadi kalau Penerbit mau ada acara di Kalimantan Barat, baik acara di toko maupun GPU Goes to School, Gramedia Goes to Campus, penulis bisa diajak berpartisipasi.",
